,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipcover,windspeed,winddir,cloudcover,solarenergy,uvindex,moonphase,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow
174,1280361600.0,24.6,17.2,20.7,24.6,17.2,20.7,18.3,86.3,23.0,70.83,14.4,241.6,50.3,25.2,9,0.61,0,0,1,0
175,1280448000.0,22.8,16.5,19.5,22.8,16.5,19.5,18.5,93.7,124.7,100.0,20.5,196.1,87.6,13.4,6,0.64,0,0,1,0
176,1280534400.0,19.8,16.1,17.8,19.8,16.1,17.8,16.1,89.5,50.4,100.0,14.0,109.4,96.2,9.1,4,0.67,0,0,1,0
177,1262908800.0,22.0,16.6,19.2,22.0,16.6,19.2,17.1,87.7,19.6,91.67,16.9,188.5,78.6,17.7,6,0.71,0,0,1,0
178,1265587200.0,24.2,17.0,20.2,24.2,17.0,20.2,17.2,83.0,3.6,70.83,14.8,172.3,48.3,24.3,9,0.74,0,0,1,0
179,1268006400.0,23.3,16.3,19.6,23.3,16.3,19.6,17.3,87.1,4.0,58.33,15.1,152.6,79.2,24.6,9,0.75,0,0,1,0
180,1270684800.0,24.8,15.4,20.3,24.8,15.4,20.3,17.1,82.8,12.4,79.17,13.7,163.4,88.3,27.7,10,0.81,0,0,1,0
181,1273276800.0,21.4,18.3,19.8,21.4,18.3,19.8,18.2,91.0,19.2,87.5,19.4,160.0,88.2,14.7,5,0.84,0,0,1,0
182,1275955200.0,23.5,17.4,20.2,23.5,17.4,20.2,18.1,87.9,4.5,83.33,12.2,170.1,92.5,15.8,7,0.87,0,0,1,0
183,1278547200.0,23.3,18.1,20.3,23.3,18.1,20.3,18.0,86.7,5.3,75.0,17.6,200.6,90.2,15.6,6,0.91,0,0,1,0
184,1281225600.0,24.1,16.0,20.0,24.1,16.0,20.0,17.3,85.2,23.3,91.67,10.4,199.9,84.7,22.2,9,0.94,0,0,1,0
185,1283904000.0,22.3,18.3,20.0,22.3,18.3,20.0,18.7,92.4,16.1,79.17,15.5,214.1,81.4,9.5,4,0.97,0,0,1,0
186,1286496000.0,21.5,17.5,19.3,21.5,17.5,19.3,17.9,92.2,18.5,100.0,15.5,169.1,87.9,12.4,5,0.0,0,0,1,0
187,1289174400.0,21.9,17.1,19.5,21.9,17.1,19.5,18.5,94.0,7.9,95.83,12.6,204.8,94.8,8.0,3,0.04,0,0,1,0
188,1291766400.0,21.7,18.2,19.8,21.7,18.2,19.8,18.9,94.9,3.6,100.0,17.3,215.0,93.3,9.2,4,0.07,0,0,1,0
189,1281657600.0,21.5,17.6,19.6,21.5,17.6,19.6,18.2,92.1,16.3,95.83,20.5,220.7,93.5,8.9,3,0.11,0,0,1,0
190,1281744000.0,22.7,15.7,18.8,22.7,15.7,18.8,16.6,87.9,11.8,100.0,10.1,131.7,73.6,15.2,7,0.14,0,0,1,0
191,1281830400.0,24.1,17.2,20.4,24.1,17.2,20.4,18.1,87.2,4.7,66.67,13.7,204.9,39.3,22.9,9,0.18,0,0,1,0
192,1281916800.0,21.5,18.2,19.7,21.5,18.2,19.7,18.0,90.5,3.4,79.17,10.4,166.6,94.6,10.9,4,0.25,0,0,1,0
193,1282003200.0,21.2,16.9,18.9,21.2,16.9,18.9,17.8,93.7,2.5,83.33,15.5,183.8,96.5,8.2,4,0.24,0,0,1,0
194,1282089600.0,20.7,15.6,18.2,20.7,15.6,18.2,17.1,93.4,46.3,100.0,10.8,127.4,96.2,7.4,3,0.28,0,0,1,0
195,1282176000.0,22.6,17.4,19.6,22.6,17.4,19.6,17.9,90.3,25.7,100.0,9.7,181.2,91.2,11.4,5,0.31,0,0,1,0
196,1282262400.0,22.4,18.1,19.8,22.4,18.1,19.8,18.5,92.5,13.2,66.67,16.2,177.8,96.5,12.6,6,0.35,0,0,1,0
197,1282348800.0,21.9,17.4,19.3,21.9,17.4,19.3,18.0,92.5,47.6,95.83,14.8,166.5,88.1,17.7,7,0.38,0,0,1,0
198,1282435200.0,21.1,17.1,18.8,21.1,17.1,18.8,17.7,93.5,17.6,87.5,16.6,149.8,94.5,11.1,5,0.42,0,0,1,0
199,1282521600.0,21.8,17.3,19.3,21.8,17.3,19.3,18.1,92.5,18.1,91.67,11.5,128.0,91.4,11.9,4,0.45,0,0,1,0
200,1282608000.0,20.6,16.5,18.3,20.6,16.5,18.3,17.3,94.0,37.0,100.0,23.8,133.3,96.3,7.4,3,0.5,0,0,1,0
201,1282694400.0,21.2,15.5,18.0,21.2,15.5,18.0,16.1,89.3,34.3,100.0,12.6,136.7,89.8,15.1,6,0.52,0,0,1,0
202,1282780800.0,21.5,16.2,18.6,21.5,16.2,18.6,17.0,90.6,15.4,100.0,10.1,176.3,65.0,13.7,5,0.55,0,0,1,0
203,1282867200.0,23.2,17.2,19.8,23.2,17.2,19.8,17.8,88.3,9.6,100.0,13.3,195.7,47.2,20.3,7,0.59,0,0,1,0
204,1282953600.0,22.1,17.8,19.6,22.1,17.8,19.6,18.7,94.6,13.9,100.0,14.0,212.1,77.8,12.1,5,0.62,0,0,1,0
205,1283040000.0,21.2,17.5,19.2,21.2,17.5,19.2,18.4,95.1,9.7,100.0,12.6,222.4,88.2,9.9,3,0.65,0,0,1,0
206,1283126400.0,23.4,17.5,20.1,23.4,17.5,20.1,18.7,92.2,17.8,100.0,14.8,211.3,77.0,17.8,7,0.69,0,0,1,0
207,1283212800.0,22.6,18.2,19.7,22.6,18.2,19.7,18.3,91.9,6.5,37.5,15.1,188.4,87.1,17.1,7,0.72,0,0,1,0
208,1262995200.0,22.7,17.5,19.7,22.7,17.5,19.7,18.4,92.3,36.1,62.5,14.8,202.3,76.7,17.5,7,0.75,0,0,1,0
209,1265673600.0,20.5,17.4,19.0,20.5,17.4,19.0,18.3,95.8,42.9,100.0,13.7,172.2,94.9,5.6,2,0.79,0,0,1,0
210,1268092800.0,20.1,16.4,18.3,20.1,16.4,18.3,17.5,94.8,25.9,100.0,11.2,155.0,94.6,6.2,2,0.82,0,0,1,0
211,1270771200.0,19.9,17.0,18.5,19.9,17.0,18.5,17.9,96.1,26.2,100.0,17.3,193.0,90.4,6.5,3,0.86,0,0,1,0
212,1273363200.0,21.5,16.0,18.6,21.5,16.0,18.6,17.1,91.2,22.5,100.0,17.3,165.7,65.9,16.2,6,0.89,0,0,1,0
213,1276041600.0,22.4,16.2,19.1,22.4,16.2,19.1,17.0,87.8,12.2,100.0,11.5,174.9,55.0,20.4,8,0.93,0,0,1,0
214,1278633600.0,21.0,17.0,18.8,21.0,17.0,18.8,18.1,95.7,20.8,100.0,17.3,195.4,77.8,8.8,3,0.96,0,0,1,0
215,1281312000.0,22.1,16.0,18.7,22.1,16.0,18.7,17.1,91.2,16.6,100.0,11.2,151.8,65.5,16.3,6,0.0,0,0,1,0
216,1283990400.0,22.4,15.7,18.9,22.4,15.7,18.9,16.6,87.4,6.0,95.83,11.2,156.2,47.3,19.2,7,0.03,0,0,1,0
217,1286582400.0,23.1,15.1,19.0,23.1,15.1,19.0,16.7,87.0,9.2,58.33,10.1,166.7,26.6,23.3,9,0.06,0,0,1,0
218,1289260800.0,23.3,16.8,19.6,23.3,16.8,19.6,17.4,87.7,24.3,100.0,11.9,224.3,49.9,19.7,8,0.09,0,0,1,0
219,1291852800.0,21.2,16.4,18.6,21.2,16.4,18.6,16.8,89.7,11.7,75.0,11.9,199.2,64.8,12.9,5,0.13,0,0,1,0
220,1284336000.0,20.6,15.2,18.0,20.6,15.2,18.0,16.1,89.4,14.3,75.0,13.0,171.0,73.7,15.1,6,0.16,0,0,1,0
221,1284422400.0,21.4,16.3,18.4,21.4,16.3,18.4,16.3,88.2,7.2,83.33,6.5,171.9,69.2,14.3,6,0.2,0,0,1,0
222,1284508800.0,20.8,15.8,18.0,20.8,15.8,18.0,14.8,81.8,10.0,75.0,8.3,255.4,76.3,12.8,4,0.25,0,0,1,0
223,1284595200.0,20.0,14.7,17.2,20.0,14.7,17.2,15.8,91.8,35.1,83.33,10.8,165.7,61.8,12.8,5,0.26,0,0,1,0
224,1284681600.0,21.1,15.5,17.8,21.1,15.5,17.8,16.2,91.3,34.8,100.0,11.9,234.9,59.7,14.9,7,0.3,0,0,1,0
225,1284768000.0,19.2,15.1,16.8,19.2,15.1,16.8,15.5,92.2,53.5,100.0,11.9,121.7,83.0,10.6,5,0.33,0,0,1,0
226,1284854400.0,19.0,13.9,16.4,19.0,13.9,16.4,14.8,90.5,71.4,100.0,11.5,100.6,81.0,11.2,4,0.36,0,0,1,0
227,1284940800.0,20.8,15.4,17.7,20.8,15.4,17.7,15.0,84.8,6.0,87.5,10.1,165.4,56.2,18.4,7,0.4,0,0,1,0
228,1285027200.0,22.0,14.8,18.3,22.0,14.8,18.3,16.5,89.5,4.9,62.5,14.8,185.5,44.0,18.0,7,0.43,0,0,1,0
229,1285113600.0,21.2,15.5,18.1,21.2,15.5,18.1,16.8,92.3,8.1,100.0,16.2,170.9,60.2,15.5,6,0.46,0,0,1,0
230,1285200000.0,20.6,14.0,16.9,20.6,14.0,16.9,15.0,89.0,0.9,37.5,16.6,142.9,37.0,19.4,8,0.5,0,0,1,0
231,1285286400.0,21.4,12.8,16.8,21.4,12.8,16.8,13.2,80.9,5.0,62.5,12.2,227.9,19.8,23.1,9,0.53,0,0,1,0
232,1285372800.0,21.5,14.1,17.3,21.5,14.1,17.3,13.5,80.0,0.3,12.5,11.5,274.7,9.2,23.9,9,0.57,0,0,1,0
233,1285459200.0,21.5,13.4,17.1,21.5,13.4,17.1,12.3,74.1,0.0,0.0,10.8,198.7,8.2,22.4,8,0.6,0,0,0,0
234,1285545600.0,22.2,13.3,17.1,22.2,13.3,17.1,12.3,74.9,0.0,0.0,13.3,265.9,3.5,24.2,9,0.63,0,0,0,0
235,1285632000.0,23.0,12.6,17.1,23.0,12.6,17.1,11.3,70.2,0.0,0.0,12.2,289.6,0.8,24.4,9,0.67,0,0,0,0
236,1285718400.0,22.7,12.8,16.9,22.7,12.8,16.9,10.5,67.5,0.0,0.0,12.2,290.7,2.3,24.3,9,0.7,0,0,0,0
237,1285804800.0,22.5,12.1,17.0,22.5,12.1,17.0,10.4,66.7,0.0,0.0,10.8,235.3,1.3,24.0,9,0.74,0,0,0,0
238,1263081600.0,22.5,13.1,17.3,22.5,13.1,17.3,12.0,72.6,3.3,25.0,11.9,243.5,5.6,23.5,9,0.75,0,0,1,0
239,1265760000.0,22.5,13.3,17.2,22.5,13.3,17.2,12.5,75.5,0.0,0.0,13.0,260.9,2.9,23.2,9,0.81,0,0,0,0
240,1268179200.0,21.6,12.4,16.5,21.6,12.4,16.5,10.4,68.3,0.0,0.0,9.0,185.8,2.8,22.5,9,0.84,0,0,0,0
241,1270857600.0,21.1,12.7,16.3,21.1,12.7,16.3,10.3,68.6,0.0,0.0,10.8,243.1,12.1,21.3,8,0.88,0,0,0,0
242,1273449600.0,20.0,13.0,16.1,20.0,13.0,16.1,12.6,80.5,0.0,0.0,10.4,199.4,51.1,14.9,6,0.91,0,1,0,0
243,1276128000.0,19.4,12.7,15.7,19.4,12.7,15.7,12.8,84.2,0.0,0.0,10.1,190.2,62.7,12.8,6,0.95,0,1,0,0
244,1278720000.0,20.7,10.5,15.4,20.7,10.5,15.4,11.3,78.0,0.0,0.0,12.6,170.2,26.5,19.0,8,0.98,0,1,0,0
245,1281398400.0,20.8,13.0,16.0,20.8,13.0,16.0,13.0,83.6,0.0,0.0,14.0,273.0,20.7,20.3,8,0.0,0,1,0,0
246,1284076800.0,20.0,12.3,15.8,20.0,12.3,15.8,12.9,84.1,0.0,0.0,13.0,263.5,30.2,18.9,8,0.05,0,1,0,0
247,1286668800.0,20.1,12.1,15.4,20.1,12.1,15.4,11.8,80.9,0.0,0.0,13.3,262.3,14.4,20.9,9,0.08,0,0,0,0
248,1289347200.0,20.3,11.5,15.1,20.3,11.5,15.1,10.4,74.7,0.0,0.0,11.9,281.6,6.9,21.0,8,0.11,0,0,0,0
249,1291939200.0,20.3,10.8,14.9,20.3,10.8,14.9,9.9,73.6,0.0,0.0,16.9,270.4,1.6,21.6,9,0.15,0,0,0,0
250,1286928000.0,20.4,10.7,15.1,20.4,10.7,15.1,10.7,76.1,0.0,0.0,14.4,227.2,4.6,21.6,9,0.18,0,0,0,0
251,1287014400.0,21.4,11.2,15.9,21.4,11.2,15.9,11.8,77.6,0.0,0.0,15.5,175.7,4.6,20.9,9,0.21,0,0,0,0
252,1287100800.0,22.6,12.3,17.1,22.6,12.3,17.1,12.6,76.1,0.0,0.0,10.8,247.6,4.1,20.9,8,0.25,0,0,0,0
253,1287187200.0,22.2,14.0,17.5,22.2,14.0,17.5,13.2,77.0,0.0,0.0,13.0,218.8,9.2,20.5,8,0.28,0,0,0,0
254,1287273600.0,21.2,14.1,17.0,21.2,14.1,17.0,14.4,85.5,0.0,0.0,10.8,229.6,37.2,17.4,7,0.31,0,1,0,0
255,1287360000.0,20.5,14.2,16.6,20.5,14.2,16.6,15.2,91.3,0.0,0.0,13.7,236.2,52.2,10.9,5,0.34,0,1,0,0
256,1287446400.0,21.7,13.9,17.1,21.7,13.9,17.1,13.9,83.2,0.0,0.0,10.1,255.7,25.7,18.5,8,0.38,0,1,0,0
257,1287532800.0,21.6,11.9,16.3,21.6,11.9,16.3,11.4,74.2,0.0,0.0,10.8,281.5,5.5,19.9,8,0.41,0,0,0,0
258,1287619200.0,19.4,10.9,14.9,19.4,10.9,14.9,9.9,72.8,4.1,50.0,10.4,174.5,17.3,18.2,8,0.44,0,0,1,0
259,1287705600.0,18.2,8.9,13.4,18.2,7.7,13.1,8.9,75.9,4.6,87.5,8.6,101.3,28.1,16.2,6,0.47,0,0,1,0
260,1287792000.0,18.0,8.6,12.8,18.0,7.4,12.5,8.5,76.3,0.0,0.0,9.4,320.6,28.1,15.3,6,0.5,0,1,0,0
261,1287878400.0,19.5,8.8,13.3,19.5,7.7,12.9,4.7,57.8,0.0,0.0,10.8,336.3,0.0,20.4,8,0.54,0,0,0,0
262,1287964800.0,19.4,8.6,13.1,19.4,7.7,12.8,2.1,48.7,0.0,0.0,11.5,316.5,0.0,20.5,8,0.58,0,0,0,0
263,1288051200.0,19.4,8.9,13.1,19.4,7.9,12.8,2.7,50.6,0.0,0.0,12.2,318.2,0.0,20.4,8,0.61,0,0,0,0
264,1288137600.0,18.5,7.7,12.1,18.5,6.5,11.6,1.3,49.1,0.0,0.0,11.5,321.3,0.0,19.9,8,0.65,0,0,0,0
265,1288224000.0,19.4,7.5,12.6,19.4,5.9,12.0,0.8,46.1,0.0,0.0,11.9,337.6,0.1,20.4,8,0.68,0,0,0,0
266,1288310400.0,20.1,9.0,13.6,20.1,8.3,13.5,3.4,52.3,0.0,0.0,14.4,211.0,33.1,19.7,8,0.72,0,1,0,0
267,1288396800.0,18.0,10.6,13.4,18.0,10.6,13.4,6.9,65.2,0.0,0.0,11.2,220.1,39.7,17.5,8,0.75,0,1,0,0
268,1288483200.0,17.8,9.9,12.9,17.8,9.5,12.9,4.8,58.9,0.0,0.0,10.1,190.2,28.7,17.3,7,0.79,0,1,0,0
269,1263168000.0,18.1,8.8,12.6,18.1,8.8,12.6,5.1,61.6,0.0,0.0,13.3,271.6,1.0,18.7,8,0.83,0,0,0,0
270,1265846400.0,18.3,9.3,12.8,18.3,9.3,12.8,5.9,64.3,0.0,0.0,15.5,266.3,0.4,18.7,8,0.86,0,0,0,0
271,1268265600.0,18.8,8.6,13.0,18.8,8.6,13.0,6.2,64.4,0.0,0.0,14.8,247.8,0.0,18.5,8,0.9,0,0,0,0
272,1270944000.0,18.8,8.9,13.3,18.8,8.9,13.3,6.2,62.8,0.0,0.0,12.6,217.5,0.1,18.3,8,0.93,0,0,0,0
273,1273536000.0,20.4,10.0,14.2,20.4,9.7,14.2,6.2,59.6,0.0,0.0,10.8,257.7,0.0,18.3,8,0.97,0,0,0,0
274,1276214400.0,20.5,10.5,14.2,20.5,10.5,14.2,5.1,56.4,0.0,0.0,10.8,286.9,5.2,18.2,8,0.0,0,0,0,0
275,1278806400.0,20.2,9.9,13.9,20.2,9.0,13.7,4.7,56.5,0.0,0.0,12.2,295.4,1.4,18.4,8,0.03,0,0,0,0
276,1281484800.0,20.0,9.7,13.9,20.0,9.0,13.7,3.9,52.7,0.0,0.0,11.2,314.6,22.7,18.3,8,0.07,0,1,0,0
277,1284163200.0,19.9,10.3,13.9,19.9,10.3,13.9,3.5,52.2,0.0,0.0,12.2,286.8,46.4,16.1,7,0.1,0,1,0,0
278,1286755200.0,19.3,8.4,12.7,19.3,7.7,12.6,4.8,60.4,0.0,0.0,14.8,250.7,4.4,18.2,8,0.13,0,0,0,0
279,1289433600.0,19.1,9.7,12.9,19.1,9.7,12.9,3.9,55.6,0.0,0.0,12.2,221.7,7.9,17.3,8,0.16,0,0,0,0
280,1292025600.0,18.3,8.2,12.1,18.3,8.1,12.0,3.1,55.5,0.0,0.0,11.9,281.2,0.0,17.7,8,0.2,0,0,0,0
281,1289606400.0,18.6,6.5,11.4,18.6,5.4,11.2,1.0,51.5,0.0,0.0,16.2,269.5,4.3,16.9,7,0.25,0,0,0,0
282,1289692800.0,18.5,6.6,11.6,18.5,5.6,11.3,0.8,48.4,4.2,12.5,11.5,299.5,0.0,16.8,7,0.26,0,0,1,0
283,1289779200.0,19.4,7.2,12.4,19.4,5.4,12.0,1.8,49.9,0.0,0.0,15.1,316.9,0.8,16.9,7,0.29,0,0,0,0
284,1289865600.0,18.9,7.8,12.1,18.9,6.4,11.7,4.1,60.4,0.5,16.67,13.0,312.5,15.5,14.9,7,0.32,0,0,1,0
285,1289952000.0,19.3,8.8,12.9,19.3,7.7,12.7,5.7,63.4,0.0,0.0,14.4,294.6,37.9,14.8,7,0.36,0,1,0,0
286,1290038400.0,14.7,9.0,11.5,14.7,8.7,11.4,7.1,75.0,12.5,75.0,10.1,112.6,57.7,10.0,4,0.39,0,0,1,0
287,1290124800.0,15.2,7.5,10.7,15.2,7.5,10.7,5.6,71.6,0.0,0.0,10.4,230.6,23.7,13.8,6,0.42,0,1,0,0
288,1290211200.0,14.8,5.5,9.1,14.8,5.5,9.1,3.9,71.4,0.0,0.0,11.9,263.7,18.8,15.0,7,0.45,0,0,0,0
289,1290297600.0,17.8,5.6,10.4,17.8,4.7,10.2,1.6,56.8,0.0,0.0,13.3,286.0,0.0,16.8,7,0.5,0,0,0,0
290,1290384000.0,18.3,6.4,10.9,18.3,4.8,10.5,0.5,51.1,0.1,4.17,12.6,321.2,41.1,14.9,7,0.52,0,0,1,0
291,1290470400.0,17.9,7.2,11.4,17.9,6.0,11.1,1.0,50.4,0.0,0.0,10.1,303.0,12.6,15.9,7,0.56,0,0,0,0
292,1290556800.0,17.8,6.3,11.4,17.8,4.5,11.0,1.0,50.2,0.9,33.33,9.4,328.6,13.6,14.3,6,0.59,0,0,1,0
293,1290643200.0,18.9,9.6,12.9,18.9,8.8,12.7,5.8,62.7,0.5,20.83,7.6,37.3,32.0,10.3,5,0.63,0,0,1,0
294,1290729600.0,20.1,8.1,12.7,20.1,6.8,12.2,1.3,48.5,0.0,0.0,11.9,20.8,0.1,16.3,7,0.66,0,0,0,0
295,1290816000.0,18.4,7.9,11.9,18.4,6.8,11.6,2.1,53.8,0.0,0.0,14.8,131.2,2.1,16.1,7,0.7,0,0,0,0
296,1290902400.0,17.1,5.9,10.2,17.1,4.5,9.7,0.3,54.3,0.0,0.0,13.3,292.8,0.0,16.4,7,0.73,0,0,0,0
297,1290988800.0,17.0,4.4,9.3,17.0,2.6,8.5,-2.1,47.6,0.0,0.0,10.8,320.8,0.0,16.3,7,0.75,0,0,0,0
298,1291075200.0,17.2,2.3,8.7,17.2,-0.3,7.8,-4.1,42.8,0.0,0.0,14.8,342.2,0.0,16.4,7,0.8,0,0,0,0
299,1263254400.0,16.3,5.8,9.5,16.3,5.5,9.3,-1.8,47.7,0.0,0.0,12.6,265.5,0.0,15.8,7,0.84,0,0,0,0
300,1265932800.0,15.4,4.3,8.6,15.4,3.1,8.0,-1.1,52.9,0.0,0.0,13.0,295.5,0.0,15.8,7,0.88,0,0,0,0
301,1268352000.0,15.4,4.1,8.6,15.4,2.7,8.3,-1.8,49.6,0.0,0.0,14.4,283.3,0.0,15.7,7,0.91,0,0,0,0
302,1271030400.0,15.9,5.2,9.2,15.9,4.8,8.9,-2.2,46.5,0.0,0.0,10.4,296.4,0.0,15.8,7,0.95,0,0,0,0
303,1273622400.0,16.8,4.0,9.2,16.8,2.0,8.5,-4.1,41.2,0.0,0.0,11.5,28.3,0.0,15.8,7,0.0,0,0,0,0
304,1276300800.0,17.9,4.1,9.6,17.9,1.5,8.8,-4.83,35.5,0.0,0.0,11.5,76.6,0.4,16.1,7,0.02,0,0,0,0
305,1278892800.0,17.6,4.6,9.6,17.6,2.4,8.7,-4.83,34.9,0.0,0.0,10.1,74.3,0.0,15.9,7,0.05,0,0,0,0
306,1281571200.0,17.5,4.3,9.5,17.5,2.4,8.8,-4.83,35.0,0.0,0.0,14.4,115.0,0.0,16.1,7,0.08,0,0,0,0
307,1284249600.0,16.8,4.8,9.7,16.8,3.4,9.1,-2.2,44.7,0.0,0.0,11.5,115.1,1.3,15.5,7,0.11,0,0,0,0
308,1286841600.0,14.6,4.5,8.6,14.6,3.1,8.1,0.0,56.7,0.0,0.0,15.8,133.1,12.1,13.5,6,0.15,0,0,0,0
309,1289520000.0,15.1,3.1,7.5,15.1,1.1,6.8,-1.4,56.9,0.0,0.0,13.3,302.3,6.1,15.2,7,0.18,0,0,0,0
310,1292112000.0,16.1,0.7,7.3,16.1,-1.9,6.6,-2.7,53.2,0.0,0.0,15.8,292.5,5.9,15.3,7,0.21,0,0,0,0
311,1292198400.0,13.0,4.4,7.2,13.0,4.4,7.2,-3.1,49.2,0.0,0.0,13.3,238.4,43.2,11.9,5,0.25,0,1,0,0
312,1292284800.0,14.9,2.7,7.1,14.9,1.4,6.7,-4.1,47.5,0.0,0.0,14.8,274.7,0.3,14.8,7,0.27,0,0,0,0
313,1292371200.0,16.9,1.2,7.8,16.9,-1.9,6.9,-4.83,43.2,0.0,0.0,13.0,325.0,0.0,15.3,7,0.31,0,0,0,0
314,1292457600.0,16.6,3.8,8.6,16.6,2.1,8.2,-4.83,39.7,0.0,0.0,13.0,305.0,0.0,15.4,7,0.34,0,0,0,0
315,1292544000.0,15.4,2.6,7.5,15.4,0.5,6.5,-4.83,37.7,0.0,0.0,14.0,337.4,0.0,15.3,7,0.37,0,0,0,0
316,1292630400.0,13.7,1.0,6.0,13.7,-1.8,4.7,-4.83,38.0,0.0,0.0,16.9,315.4,0.0,15.4,7,0.4,0,0,0,0
317,1292716800.0,13.9,-0.9,5.4,13.9,-4.1,4.0,-4.83,38.1,0.0,0.0,16.2,354.0,0.0,15.5,7,0.43,0,0,0,0
318,1292803200.0,16.0,3.5,7.7,16.0,1.8,7.1,-4.83,34.0,0.0,0.0,15.1,291.3,0.0,15.4,7,0.47,0,0,0,0
319,1292889600.0,14.8,2.4,7.1,14.8,0.9,6.8,-4.83,38.7,0.0,0.0,14.0,273.3,0.0,15.2,7,0.5,0,0,0,0
320,1292976000.0,14.2,2.3,6.7,14.2,0.7,6.1,-4.83,41.9,0.0,0.0,12.2,307.3,0.0,14.8,7,0.53,0,0,0,0
321,1293062400.0,13.4,1.2,6.1,13.4,-1.1,5.2,-4.8,47.3,0.0,0.0,12.6,118.2,0.5,14.3,7,0.57,0,0,0,0
322,1293148800.0,13.6,-0.3,5.6,13.6,-3.3,4.3,-4.83,45.9,0.0,0.0,11.9,338.9,3.3,14.9,7,0.6,0,0,0,0
323,1293235200.0,14.1,1.5,6.4,14.1,-0.6,5.4,-4.83,37.3,0.0,0.0,13.0,88.6,35.6,14.9,7,0.64,0,1,0,0
324,1293321600.0,15.2,2.1,7.0,15.2,0.1,6.3,-4.83,34.9,0.0,0.0,13.7,129.0,5.7,15.3,7,0.68,0,0,0,0
325,1293408000.0,15.1,2.6,6.9,15.1,0.6,5.9,-4.83,34.2,0.0,0.0,11.5,5.4,0.0,15.2,7,0.71,0,0,0,0
326,1293494400.0,15.6,2.8,7.6,15.6,0.7,6.5,-4.83,31.0,0.0,0.0,10.8,341.3,0.0,15.5,7,0.75,0,0,0,0
327,1293580800.0,16.9,3.0,8.5,16.9,0.7,7.6,-4.6,42.3,0.4,16.67,8.3,346.4,5.5,14.8,7,0.78,0,0,1,0
328,1293667200.0,13.4,2.6,7.3,13.4,-0.7,6.3,1.8,70.6,12.8,79.17,14.0,123.2,50.7,12.2,6,0.82,0,0,1,0
329,1293753600.0,4.9,-1.2,1.8,3.3,-3.8,-1.3,0.8,92.8,7.5,83.33,17.3,85.0,61.5,5.9,3,0.85,0,0,1,0
330,1293840000.0,10.2,-1.3,2.5,10.2,-4.5,1.4,-3.8,67.2,0.0,0.0,18.4,278.9,4.1,15.0,7,0.89,0,0,0,0
331,1296518400.0,14.1,-1.6,5.5,14.1,-5.3,4.3,-4.83,42.7,0.6,12.5,11.9,354.0,0.0,15.9,7,0.92,0,0,1,0
332,1298937600.0,14.3,0.9,5.9,14.3,-1.6,4.7,-4.83,38.0,0.0,0.0,13.7,334.6,0.0,16.2,7,0.96,0,0,0,0
333,1301616000.0,15.7,2.6,7.1,15.7,0.5,6.3,-4.83,33.5,0.0,0.0,9.4,331.6,1.7,16.0,7,0.0,0,0,0,0
334,1304208000.0,14.9,1.9,6.6,14.9,-0.3,5.3,-4.83,32.1,0.0,0.0,13.3,333.4,2.0,16.3,7,0.03,0,0,0,0
335,1306886400.0,15.5,1.0,6.9,15.5,-2.0,5.6,-4.83,28.5,0.0,0.0,12.2,347.1,0.3,16.2,7,0.06,0,0,0,0
336,1309478400.0,15.2,2.0,6.9,15.2,-0.3,5.9,-4.83,33.0,0.0,0.0,13.7,324.2,7.4,15.8,7,0.09,0,0,0,0
337,1312156800.0,13.3,0.1,5.5,13.3,-3.2,4.2,-4.83,41.7,0.0,0.0,16.9,110.6,22.8,15.0,7,0.13,0,1,0,0
338,1314835200.0,10.9,-1.7,3.7,10.9,-5.0,2.1,-4.83,49.8,0.0,0.0,13.3,97.8,1.1,15.6,7,0.16,0,0,0,0
339,1317427200.0,12.4,-1.5,4.1,12.4,-3.8,2.8,-4.83,46.3,0.0,0.0,18.0,274.3,0.0,16.3,7,0.19,0,0,0,0
340,1320105600.0,15.0,1.1,6.4,15.0,-1.5,5.3,-4.83,38.2,2.1,12.5,14.8,309.5,3.3,15.6,7,0.22,0,0,1,0
341,1322697600.0,14.9,1.6,6.7,14.9,-0.5,5.7,-4.83,41.8,0.0,0.0,13.7,308.3,9.3,16.2,7,0.25,0,0,0,0
342,1294876800.0,13.3,1.3,6.0,13.3,-1.1,4.9,-4.83,38.5,0.0,0.0,13.0,320.1,20.3,15.9,7,0.29,0,1,0,0
343,1294963200.0,13.0,0.4,5.7,13.0,-2.5,4.4,-4.83,49.4,0.0,0.0,11.2,91.7,42.3,12.9,6,0.32,0,1,0,0
344,1295049600.0,5.8,1.7,3.1,2.6,-1.3,0.8,1.9,91.9,5.3,75.0,15.8,121.8,69.2,5.3,2,0.35,0,0,1,0
345,1295136000.0,9.1,-2.3,2.4,6.4,-4.8,0.8,-4.0,68.0,0.0,0.0,20.5,267.8,28.5,15.8,7,0.38,0,1,0,0
346,1295222400.0,12.9,0.0,4.9,12.9,-0.3,4.5,-4.83,47.9,0.0,0.0,17.6,295.9,45.1,13.8,6,0.42,0,1,0,0
347,1295308800.0,11.0,0.4,4.1,11.0,-1.5,3.1,-2.2,67.4,0.0,0.0,17.3,285.0,12.0,15.7,7,0.45,0,0,0,0
