,icon_rain,cloudcover,precipcover,humidity,dew,tempmin,feelslikemin,solarenergy,temp,uvindex,icon_partly-cloudy-day,Precipitation
3954,False,0.0,0.0,37.0,-3.7,7.1,6.3,15.2,11.1,7,False,0.0
3955,False,0.0,0.0,34.8,-4.83,6.0,5.2,15.1,10.8,7,False,0.0
3956,False,8.6,0.0,39.2,-3.5,5.9,4.9,14.7,10.3,7,False,0.0
3957,False,13.1,0.0,39.6,-3.8,4.9,3.3,14.3,10.2,6,False,0.0
3958,False,4.2,0.0,32.1,-4.83,6.8,5.9,14.9,11.4,7,False,0.0
3959,False,24.1,0.0,33.2,-4.3,8.0,6.8,14.7,12.1,7,True,0.0
3960,False,48.9,0.0,33.9,-4.5,6.7,5.2,12.5,11.7,6,True,0.0
3961,False,17.2,0.0,35.5,-3.8,7.2,6.4,14.8,11.8,7,False,0.0
3962,True,0.0,4.17,34.4,-4.83,6.3,4.9,14.8,11.3,7,False,0.1
3963,True,20.1,79.17,58.1,0.4,5.4,3.8,11.5,8.6,5,False,9.1
3964,False,1.9,0.0,52.4,-2.0,3.4,1.0,14.9,8.1,7,False,0.0
3965,False,0.9,0.0,35.4,-4.83,3.0,0.9,15.4,8.1,7,False,0.0
3966,False,11.0,0.0,38.2,-4.83,2.3,0.2,15.2,7.4,7,False,0.0
3967,False,1.7,0.0,46.4,-4.83,1.8,-0.7,14.8,6.4,7,False,0.0
3968,False,0.0,0.0,31.7,-4.83,0.7,-1.8,15.5,6.5,7,False,0.0
3969,False,0.0,0.0,25.6,-4.83,1.2,-1.2,15.4,6.8,7,False,0.0
3970,False,0.0,0.0,24.1,-4.83,1.3,-1.1,15.5,7.6,7,False,0.0
3971,False,45.5,0.0,24.0,-4.83,4.5,2.9,14.9,9.6,7,True,0.0
3972,False,55.4,0.0,26.8,-4.83,5.6,4.1,10.9,10.1,6,True,0.0
3973,False,47.1,0.0,25.8,-4.83,6.3,5.3,14.3,10.4,7,True,0.0
3974,False,15.5,0.0,24.3,-4.83,3.9,2.0,14.8,9.8,7,False,0.0
3975,False,0.0,0.0,29.1,-4.83,2.9,0.5,14.6,7.9,7,False,0.0
3976,False,0.0,0.0,27.3,-4.83,0.4,-2.9,15.1,7.2,7,False,0.0
3977,False,67.5,0.0,19.4,-4.83,3.3,0.7,11.0,9.0,5,True,0.0
3978,False,36.5,0.0,22.3,-4.83,2.3,0.4,14.8,8.3,7,True,0.0
3979,True,23.4,29.17,57.5,-3.5,0.0,-3.0,10.0,4.5,5,False,0.7
3980,False,0.0,0.0,37.9,-4.83,0.6,-2.6,14.6,6.0,7,False,0.0
3981,False,33.2,0.0,28.6,-4.83,1.1,-1.8,12.5,6.1,6,True,0.0
3982,False,49.0,0.0,17.9,-4.83,1.8,-0.7,13.4,7.9,7,True,0.0
3983,False,28.1,0.0,18.3,-4.83,5.5,4.7,15.1,9.6,7,True,0.0
3984,False,74.3,0.0,25.8,-4.83,4.3,2.7,10.7,9.5,6,True,0.0
3985,True,47.6,91.67,61.7,1.2,5.1,2.9,9.3,8.4,5,False,13.0
3986,True,64.7,25.0,66.0,2.1,4.3,1.7,8.5,8.3,4,False,0.6
3987,True,61.1,87.5,75.6,3.1,4.8,2.4,6.9,7.2,3,False,6.8
3988,True,32.8,75.0,74.9,2.8,4.0,1.7,9.2,7.0,4,False,9.2
3989,False,0.0,0.0,37.6,-4.83,3.2,0.6,16.0,8.1,7,False,0.0
3990,False,0.0,0.0,30.7,-4.83,3.1,0.9,15.8,8.1,7,False,0.0
3991,False,5.6,0.0,41.5,-4.1,3.4,0.7,15.2,8.8,7,False,0.0
3992,False,0.0,0.0,29.0,-4.83,3.4,0.8,16.4,9.0,7,False,0.0
3993,False,0.0,0.0,25.3,-4.83,2.6,-0.1,16.5,8.8,7,False,0.0
3994,False,0.2,0.0,28.7,-4.83,3.9,2.0,16.4,8.6,7,False,0.0
3995,False,28.3,0.0,33.9,-4.83,3.8,2.4,16.3,8.3,7,True,0.0
3996,False,27.9,0.0,34.2,-4.83,3.3,3.3,15.9,8.5,7,True,0.0
3997,False,37.8,0.0,38.5,-4.83,5.0,4.6,13.5,9.1,7,True,0.0
3998,False,0.0,0.0,31.6,-4.83,3.9,2.4,16.4,9.4,7,False,0.0
3999,False,0.0,0.0,29.2,-4.83,6.0,6.0,15.8,9.7,7,False,0.0
4000,False,6.7,0.0,36.9,-4.83,3.6,2.0,15.0,8.8,7,False,0.0
4001,False,3.5,0.0,49.1,-2.2,4.4,2.7,15.2,8.3,7,False,0.0
4002,False,0.0,0.0,42.5,-4.83,2.4,1.8,17.1,7.2,7,False,0.0
4003,False,0.0,0.0,32.6,-4.83,0.1,-3.4,17.4,7.9,8,False,0.0
4004,False,44.1,0.0,33.5,-4.83,3.7,3.7,15.6,8.9,7,True,0.0
4005,False,48.4,0.0,38.4,-4.83,3.5,2.0,15.8,8.5,7,True,0.0
4006,False,1.6,0.0,49.2,-4.7,1.0,-1.7,15.8,6.0,7,False,0.0
4007,False,0.0,0.0,39.9,-4.83,0.0,-2.6,17.2,6.1,7,False,0.0
4008,False,0.0,0.0,29.8,-4.83,2.2,0.2,17.5,6.5,8,False,0.0
4009,False,0.0,0.0,27.4,-4.83,1.2,-1.3,17.9,7.0,8,False,0.0
4010,False,0.0,0.0,32.6,-4.83,2.1,-0.1,17.0,6.5,7,False,0.0
4011,False,0.7,0.0,38.1,-4.83,1.0,-1.1,16.8,5.5,7,False,0.0
4012,False,1.1,0.0,34.3,-4.83,0.7,-1.0,17.1,5.8,7,False,0.0
4013,False,0.0,0.0,35.6,-4.83,2.0,2.0,17.3,6.7,7,False,0.0
4014,False,0.0,0.0,37.7,-4.83,1.6,-0.5,17.6,7.5,8,False,0.0
4015,False,0.0,0.0,32.9,-4.83,2.5,0.4,18.4,8.2,8,False,0.0
4016,False,10.5,0.0,39.4,-4.83,2.1,0.1,17.2,7.7,7,False,0.0
4017,True,42.6,66.67,63.4,-1.0,2.0,-0.6,13.0,6.2,6,False,9.2
4018,True,32.7,41.67,68.6,-1.2,0.6,-2.5,13.7,4.6,6,False,1.6
4019,False,2.2,0.0,51.1,-4.7,0.4,-1.2,18.9,5.5,8,False,0.0
4020,False,0.0,0.0,42.1,-4.83,0.4,-2.3,19.6,8.6,8,False,0.0
4021,False,3.5,0.0,37.0,-4.83,3.7,1.7,19.4,10.2,8,False,0.0
4022,False,60.6,0.0,37.6,-3.6,5.6,4.3,18.5,11.4,8,True,0.0
4023,False,20.1,0.0,43.9,-2.2,6.1,4.9,18.3,10.4,8,True,0.0
4024,False,14.9,0.0,39.4,-4.0,3.8,1.7,19.5,10.5,8,False,0.0
4025,False,92.0,0.0,42.9,-2.4,5.5,3.9,16.2,10.6,7,False,0.0
4026,False,80.6,0.0,44.3,-1.7,7.1,7.1,15.3,10.8,7,True,0.0
4027,False,32.1,0.0,47.3,-1.3,6.1,5.1,16.8,10.0,7,True,0.0
4028,False,39.9,0.0,42.6,-3.2,5.4,4.0,19.0,10.1,8,True,0.0
4029,False,14.2,0.0,38.7,-4.7,3.8,1.7,19.9,9.8,8,False,0.0
4030,False,20.6,0.0,40.3,-4.0,4.6,2.8,18.9,9.6,8,True,0.0
4031,False,57.8,0.0,47.3,-1.8,5.6,4.2,13.6,9.5,7,True,0.0
4032,False,0.9,0.0,45.0,-2.6,4.1,4.1,19.7,9.5,8,False,0.0
4033,False,24.5,0.0,46.0,-1.1,5.3,4.6,19.0,10.9,8,True,0.0
4034,False,0.1,0.0,45.8,0.0,6.9,6.9,19.5,12.0,8,False,0.0
4035,False,11.9,0.0,39.8,-1.0,7.6,6.9,19.6,13.4,8,False,0.0
4036,False,12.2,0.0,39.4,-1.0,8.2,7.7,20.4,13.7,8,False,0.0
4037,False,0.1,0.0,34.6,-3.5,7.6,6.5,21.4,13.2,9,False,0.0
4038,False,0.0,0.0,32.7,-4.4,6.6,5.0,21.9,13.2,9,False,0.0
4039,False,3.2,0.0,35.6,-2.6,8.3,7.7,22.1,14.0,9,False,0.0
4040,True,14.6,33.33,57.7,3.7,7.1,5.7,19.7,12.4,8,False,4.6
4041,False,0.2,0.0,44.7,-1.6,5.7,3.9,22.3,11.7,9,False,0.0
4042,False,0.0,0.0,30.2,-4.83,5.6,4.1,22.9,11.1,9,False,0.0
4043,False,0.0,0.0,30.8,-4.83,4.1,3.5,22.8,12.0,9,False,0.0
4044,False,0.0,0.0,31.0,-4.7,7.2,6.3,22.6,13.3,9,False,0.0
4045,False,0.0,0.0,30.5,-4.83,6.5,5.2,22.8,12.4,9,False,0.0
4046,False,0.0,0.0,29.2,-4.83,6.2,4.8,23.0,12.7,9,False,0.0
4047,False,2.1,0.0,28.6,-4.83,6.9,6.9,22.8,13.5,9,False,0.0
4048,True,44.5,20.83,44.8,0.4,7.9,6.4,15.5,12.5,7,False,0.5
4049,True,39.7,33.33,61.7,3.9,6.8,4.5,15.2,11.5,6,False,2.8
4050,False,0.3,0.0,41.7,-0.8,6.7,4.6,22.7,13.7,9,False,0.0
4051,False,2.0,0.0,38.5,-0.9,8.0,7.0,23.0,14.2,9,False,0.0
4052,False,1.8,0.0,41.2,-0.3,7.1,5.5,23.2,14.0,9,False,0.0
4053,False,83.1,0.0,38.8,-0.8,8.5,7.1,15.2,13.8,7,True,0.0
4054,False,37.6,0.0,41.5,0.8,8.6,7.5,21.8,14.7,9,True,0.0
4055,False,26.3,0.0,35.5,-1.7,9.8,9.6,22.4,14.6,9,True,0.0
4056,False,46.4,0.0,32.2,-3.3,7.6,6.4,23.1,14.4,9,True,0.0
4057,False,12.1,0.0,35.2,-1.6,8.5,7.7,22.5,14.5,9,False,0.0
4058,False,47.9,0.0,33.3,-1.9,9.9,9.1,22.6,15.1,9,True,0.0
4059,False,58.0,0.0,32.4,-2.8,8.6,7.5,23.3,14.9,9,True,0.0
4060,False,80.8,0.0,30.6,-2.4,10.0,8.8,17.4,15.3,7,True,0.0
4061,False,12.2,0.0,33.3,-1.6,8.9,8.0,22.8,15.4,9,False,0.0
4062,False,6.2,0.0,35.7,-0.1,9.7,9.0,22.7,15.7,9,False,0.0
4063,True,57.1,29.17,38.5,0.8,9.7,8.7,21.6,15.7,8,False,1.0
4064,True,72.0,8.33,40.2,0.9,10.6,10.6,15.3,15.2,6,False,0.3
4065,False,12.5,0.0,37.5,-0.9,9.6,8.6,24.4,14.4,10,False,0.0
4066,False,0.4,0.0,33.2,-3.6,6.8,5.6,25.4,13.8,10,False,0.0
4067,False,8.6,0.0,27.0,-4.5,8.3,7.2,25.3,15.9,10,False,0.0
4068,False,3.7,0.0,30.2,-1.2,11.2,11.2,24.4,17.2,9,False,0.0
4069,False,16.6,0.0,39.7,2.5,10.8,10.8,21.9,16.8,9,False,0.0
4070,False,2.3,0.0,39.9,2.5,11.3,11.3,23.1,17.4,9,False,0.0
4071,False,0.9,0.0,25.7,-3.5,10.4,10.4,24.8,17.8,9,False,0.0
4072,False,0.0,0.0,20.3,-4.83,9.7,8.6,27.3,16.8,10,False,0.0
4073,False,0.0,0.0,13.4,-4.83,8.5,7.8,28.1,15.0,10,False,0.0
4074,False,0.0,0.0,14.2,-4.83,7.3,6.6,27.3,14.0,10,False,0.0
4075,False,1.3,0.0,13.0,-4.83,6.9,5.9,27.5,14.2,10,False,0.0
4076,False,22.4,0.0,15.0,-4.83,7.6,6.5,25.1,16.4,10,True,0.0
4077,False,40.2,0.0,24.9,-3.0,11.2,11.2,21.8,17.9,9,True,0.0
4078,True,46.2,8.33,34.3,1.0,10.9,10.9,17.4,17.3,7,False,0.2
4079,True,25.1,29.17,32.1,0.3,12.7,12.7,21.8,17.7,9,False,1.5
4080,False,0.4,0.0,27.1,-3.4,10.0,8.8,26.6,17.2,10,False,0.0
4081,False,7.9,0.0,19.1,-4.83,9.7,8.7,27.6,17.0,10,False,0.0
4082,False,4.9,0.0,17.2,-4.83,10.4,10.4,27.8,17.4,10,False,0.0
4083,False,3.1,0.0,18.9,-4.83,10.7,10.7,27.4,18.1,10,False,0.0
4084,False,40.3,0.0,27.1,-1.6,11.7,11.7,24.4,18.1,9,True,0.0
4085,False,26.5,0.0,25.3,-3.0,11.5,11.5,27.6,19.2,10,True,0.0
4086,False,44.4,0.0,28.2,0.1,13.2,13.2,26.4,20.1,10,True,0.0
4087,False,24.5,0.0,32.2,2.1,14.2,14.2,21.6,19.8,8,True,0.0
4088,False,32.9,0.0,26.3,-1.1,13.7,13.7,26.0,19.9,10,True,0.0
4089,True,48.2,66.67,49.2,5.1,10.9,10.9,22.9,16.5,9,False,8.1
4090,True,7.3,50.0,53.4,4.6,8.2,6.8,26.0,15.2,9,False,3.8
4091,False,25.1,0.0,40.6,0.6,9.0,8.3,29.1,16.1,10,True,0.0
4092,True,77.3,29.17,38.1,-0.7,10.2,10.2,20.8,16.1,10,False,1.1
4093,True,43.4,75.0,63.8,7.5,9.9,8.4,21.6,15.3,8,False,22.3
4094,True,38.6,91.67,68.6,6.8,9.6,9.2,22.6,13.1,9,False,14.2
4095,True,23.2,70.83,62.6,4.7,5.9,3.7,22.0,12.4,7,False,11.0
4096,True,22.3,54.17,54.7,4.7,7.1,5.2,27.8,14.8,10,False,1.6
4097,False,9.9,0.0,38.8,2.1,10.0,9.5,30.0,17.8,10,False,0.0
4098,False,0.5,0.0,34.3,1.7,10.9,10.9,30.2,18.9,10,False,0.0
4099,False,14.1,0.0,39.8,4.5,11.9,11.9,29.4,19.7,10,False,0.0
4100,False,9.3,0.0,40.8,5.9,13.6,13.6,28.9,20.7,10,False,0.0
4101,True,22.6,37.5,46.1,6.6,12.0,12.0,23.5,19.4,8,False,4.0
4102,True,34.0,37.5,51.1,7.0,9.9,8.3,26.9,18.4,10,False,1.3
4103,True,47.7,12.5,46.9,7.1,13.6,13.6,26.7,19.5,10,False,0.3
4104,True,47.9,62.5,54.1,8.4,12.9,12.9,21.4,18.4,8,False,5.7
4105,True,40.4,16.67,50.5,8.1,14.1,14.1,22.8,19.2,9,False,0.6
4106,True,48.5,54.17,48.1,7.7,14.6,14.6,22.1,19.5,9,False,1.8
4107,True,62.3,91.67,55.6,8.9,15.0,15.0,22.7,18.4,9,False,2.5
4108,True,30.5,62.5,56.4,8.8,13.4,13.4,21.4,17.9,7,False,5.6
4109,True,41.5,29.17,56.1,8.2,12.0,12.0,23.8,17.7,10,False,0.7
4110,True,30.1,66.67,61.0,8.8,11.3,11.3,21.4,16.8,8,False,4.3
4111,True,40.6,20.83,63.2,9.4,11.6,11.6,22.2,17.1,8,False,0.8
4112,True,68.4,20.83,66.5,10.0,14.2,14.2,13.3,16.5,5,False,0.5
4113,True,74.2,45.83,68.0,10.2,11.9,11.9,13.9,16.5,6,False,1.1
4114,True,39.7,62.5,58.4,9.2,14.1,14.1,23.0,18.1,8,False,5.6
4115,True,41.9,75.0,74.0,10.4,12.1,12.1,18.3,15.4,8,False,9.4
4116,False,16.4,0.0,63.1,9.0,11.4,11.4,27.9,16.9,10,False,0.0
4117,False,17.7,0.0,53.0,7.7,11.5,11.5,27.2,18.3,10,False,0.0
4118,False,19.7,0.0,47.2,6.6,11.2,11.2,30.7,19.6,10,False,0.0
4119,False,47.9,0.0,42.6,6.1,13.4,13.4,25.0,20.5,8,True,0.0
4120,True,63.2,29.17,49.1,7.7,14.2,14.2,23.3,19.4,8,False,1.2
4121,True,75.0,62.5,70.2,11.0,13.3,13.3,16.5,16.8,6,False,34.6
4122,True,83.6,100.0,89.1,13.1,11.7,11.7,14.5,14.9,5,False,90.8
4123,False,4.8,0.0,62.9,9.1,10.7,10.7,31.7,17.2,10,False,0.0
4124,False,6.7,0.0,53.5,8.1,12.0,12.0,30.9,18.4,10,False,0.0
4125,True,6.9,16.67,54.3,8.9,12.5,12.5,30.9,18.8,10,False,0.4
4126,True,12.0,12.5,56.5,9.3,11.2,11.2,30.1,18.6,10,False,0.3
4127,False,7.2,0.0,48.3,8.5,13.1,13.1,30.9,20.3,10,False,0.0
4128,False,0.6,0.0,43.0,6.7,13.3,13.3,32.1,20.4,10,False,0.0
4129,False,0.1,0.0,40.0,6.6,15.1,15.1,31.3,21.2,10,False,0.0
4130,True,2.3,20.83,48.8,8.8,13.6,13.6,30.2,20.5,10,False,0.6
4131,True,22.6,66.67,70.2,13.9,16.0,16.0,23.9,19.8,9,False,6.1
4132,True,20.4,25.0,75.1,14.7,14.8,14.8,25.3,19.7,9,False,0.8
4133,True,23.0,62.5,68.9,13.6,15.7,15.7,26.2,20.0,9,False,8.6
4134,True,11.2,33.33,59.9,10.9,13.5,13.5,28.8,19.4,10,False,1.4
4135,True,19.9,25.0,61.5,10.3,11.6,11.6,27.3,18.4,10,False,0.6
4136,True,32.5,4.17,59.1,10.8,12.7,12.7,29.4,19.7,10,False,0.1
4137,True,10.7,16.67,56.5,10.9,13.7,13.7,29.4,20.6,10,False,0.4
4138,True,30.3,29.17,60.4,12.4,15.2,15.2,26.0,21.0,10,False,0.8
4139,False,30.8,0.0,61.2,12.6,14.9,14.9,27.9,21.2,10,True,0.0
4140,True,35.7,33.33,66.1,14.0,15.9,15.9,23.0,21.0,9,False,1.4
4141,False,8.3,0.0,63.2,14.9,16.5,16.5,29.2,23.2,10,False,0.0
4142,True,18.6,33.33,57.0,14.6,19.1,19.1,28.0,24.5,10,False,1.1
4143,True,48.9,91.67,79.1,17.3,17.9,17.9,19.6,21.4,8,False,9.4
4144,True,66.5,100.0,80.6,17.0,17.8,17.8,16.5,20.7,6,False,9.9
4145,True,75.5,95.83,84.5,17.1,17.5,17.5,13.9,20.0,5,False,7.7
4146,True,48.6,62.5,75.9,15.9,15.2,15.2,23.7,20.6,8,False,2.4
4147,True,36.0,62.5,71.7,14.8,16.2,16.2,27.5,20.8,10,False,2.7
4148,True,6.4,41.67,60.1,12.2,14.8,14.8,31.2,21.2,10,False,4.2
4149,True,10.1,50.0,62.9,12.6,14.5,14.5,29.8,20.6,10,False,12.7
4150,True,22.7,45.83,69.2,14.4,16.0,16.0,27.6,20.8,10,False,2.6
4151,True,67.7,100.0,86.8,16.3,16.7,16.7,15.6,18.7,6,False,60.0
4152,True,68.5,100.0,89.3,16.0,15.7,15.7,11.5,17.8,4,False,64.9
4153,True,42.0,54.17,80.0,15.5,15.3,15.3,23.4,19.4,8,False,9.0
4154,True,23.4,8.33,72.2,14.9,15.9,15.9,28.4,20.4,10,False,0.2
4155,False,1.5,0.0,66.2,14.1,15.1,15.1,30.5,20.9,10,False,0.0
4156,False,3.1,0.0,64.1,14.0,16.8,16.8,30.0,21.4,10,False,0.0
4157,False,2.5,0.0,60.8,12.1,15.1,15.1,31.0,20.3,10,False,0.0
4158,True,1.3,41.67,62.1,12.5,14.9,14.9,31.0,20.5,10,False,1.5
4159,True,8.7,33.33,62.3,12.4,14.2,14.2,30.2,20.4,10,False,1.4
4160,False,26.6,0.0,70.4,14.9,15.2,15.2,29.7,20.8,10,True,0.0
4161,False,12.7,0.0,71.9,15.9,16.3,16.3,29.3,21.6,10,False,0.0
4162,False,9.4,0.0,65.3,14.7,16.7,16.7,30.2,22.0,10,False,0.0
4163,False,25.0,0.0,59.4,14.4,18.7,18.7,29.3,23.2,10,True,0.0
4164,False,28.8,0.0,59.9,14.6,19.0,19.0,27.6,23.3,10,True,0.0
4165,True,3.5,16.67,57.1,13.4,17.6,17.6,29.2,23.0,10,False,0.4
4166,True,9.6,4.17,61.4,13.8,17.3,17.3,28.1,22.0,10,False,0.1
4167,True,25.4,50.0,69.4,14.9,17.1,17.1,23.8,21.0,8,False,1.3
4168,True,15.4,4.17,70.9,15.9,17.3,17.3,28.0,21.9,10,False,0.1
4169,False,14.8,0.0,70.9,16.3,17.5,17.5,28.6,22.4,10,False,0.0
4170,False,12.7,0.0,65.9,15.6,17.3,17.3,29.3,23.1,10,False,0.0
4171,True,33.8,16.67,65.0,16.4,19.9,19.9,24.3,23.8,9,False,0.4
4172,True,49.5,37.5,78.9,17.4,18.2,18.2,20.2,21.6,7,False,1.8
4173,True,50.9,37.5,81.8,18.0,18.1,18.1,17.7,21.6,6,False,2.2
4174,True,85.9,79.17,89.8,18.7,18.4,18.4,11.1,20.6,4,False,8.7
4175,True,77.6,79.17,81.6,16.9,17.5,17.5,18.0,20.4,6,False,7.7
4176,True,85.1,87.5,89.2,17.8,17.7,17.7,11.4,19.7,4,False,13.3
4177,True,78.4,83.33,86.6,17.8,17.5,17.5,15.5,20.3,6,False,3.0
4178,True,80.2,29.17,82.3,17.3,16.7,16.7,21.9,20.7,9,False,0.7
4179,False,82.9,0.0,84.7,18.3,18.3,18.3,14.9,21.2,6,True,0.0
4180,True,76.1,75.0,84.9,19.0,17.7,17.7,21.5,21.9,8,False,7.6
4181,True,81.5,100.0,89.1,19.5,19.2,19.2,17.7,21.5,7,False,37.5
4182,True,82.4,100.0,90.3,18.8,18.1,18.1,17.9,20.5,7,False,41.7
4183,True,86.9,100.0,90.9,18.3,17.1,17.1,18.1,19.9,6,False,33.0
4184,True,69.4,100.0,90.2,18.6,18.0,18.0,17.6,20.4,7,False,20.7
4185,True,73.7,100.0,87.6,18.3,17.7,17.7,18.8,20.6,7,False,39.3
4186,True,87.3,37.5,88.5,18.8,18.6,18.6,14.2,20.8,6,False,7.8
4187,True,77.2,25.0,87.5,18.6,18.4,18.4,17.1,20.9,6,False,0.6
4188,True,59.3,45.83,85.6,19.1,18.4,18.4,24.8,21.8,9,False,3.0
4189,True,93.9,100.0,91.6,19.3,19.0,19.0,14.8,20.8,6,False,5.1
4190,True,58.1,79.17,89.8,20.2,18.9,18.9,23.5,22.1,9,False,5.8
4191,True,91.6,100.0,87.3,17.7,17.9,17.9,9.8,19.9,3,False,28.7
4192,True,79.9,100.0,85.6,18.0,18.2,18.2,17.2,20.6,7,False,17.7
4193,True,69.0,91.67,88.5,18.2,17.7,17.7,13.6,20.3,5,False,7.0
4194,True,44.3,12.5,84.4,17.4,16.3,16.3,27.0,20.4,9,False,0.4
4195,True,44.3,37.5,87.6,18.7,18.2,18.2,24.2,21.0,9,False,1.0
4196,True,87.4,70.83,88.9,19.0,18.5,18.5,19.5,21.1,8,False,6.1
4197,True,81.9,100.0,86.4,18.9,18.9,18.9,21.6,21.5,9,False,7.6
4198,True,81.3,83.33,91.1,19.0,18.5,18.5,14.0,20.6,6,False,3.4
4199,True,85.8,37.5,90.0,18.7,18.0,18.0,17.3,20.5,7,False,1.0
4200,False,70.0,0.0,89.3,18.5,18.2,18.2,17.0,20.4,6,True,0.0
4201,True,77.7,79.17,90.3,18.6,17.5,17.5,13.3,20.3,6,False,1.9
4202,True,55.6,62.5,88.4,18.3,17.7,17.7,22.3,20.4,9,False,6.1
4203,True,83.5,87.5,91.1,18.4,18.4,18.4,9.4,19.9,3,False,15.9
4204,True,37.5,70.83,85.0,17.9,17.8,17.8,26.0,20.7,9,False,11.0
4205,True,45.8,16.67,84.9,18.0,16.8,16.8,26.5,20.8,10,False,1.5
4206,True,51.1,58.33,85.8,18.1,17.3,17.3,23.5,20.7,9,False,9.7
4207,True,43.1,95.83,88.3,18.4,17.2,17.2,21.4,20.5,9,False,6.7
4208,True,44.6,41.67,87.1,18.0,18.0,18.0,21.9,20.4,9,False,1.0
4209,True,21.6,33.33,83.5,17.4,16.8,16.8,24.7,20.5,9,False,0.8
4210,True,18.0,58.33,82.3,17.1,16.5,16.5,25.2,20.5,9,False,3.5
4211,False,25.0,0.0,79.9,17.5,18.0,18.0,27.4,21.3,10,True,0.0
4212,True,43.4,25.0,78.5,17.1,17.3,17.3,27.0,21.2,10,False,0.8
4213,True,60.4,37.5,80.9,17.3,17.7,17.7,23.6,20.9,9,False,3.0
4214,True,88.3,100.0,89.7,18.0,17.9,17.9,10.3,19.8,5,False,57.0
4215,True,63.8,79.17,88.2,17.7,17.2,17.2,18.0,19.8,7,False,15.4
4216,True,68.6,20.83,89.1,18.0,17.3,17.3,20.8,20.0,9,False,0.5
4217,True,78.5,12.5,91.4,18.0,16.0,16.0,15.3,19.6,7,False,0.3
4218,True,82.6,45.83,91.1,18.3,17.4,17.4,16.3,19.9,7,False,1.5
4219,True,72.0,83.33,90.9,18.1,17.3,17.3,19.2,19.7,8,False,3.7
4220,True,43.7,45.83,87.2,16.9,15.2,15.2,22.7,19.3,9,False,2.2
4221,True,55.8,100.0,89.4,18.5,17.2,17.2,21.6,20.4,8,False,18.4
4222,True,48.4,100.0,88.7,17.8,16.9,16.9,22.1,19.9,8,False,10.0
4223,True,57.6,100.0,84.0,17.0,16.5,16.5,22.4,19.9,9,False,7.6
4224,True,70.0,100.0,89.0,16.7,16.5,16.5,12.2,18.6,5,False,5.5
4225,True,62.8,8.33,85.1,17.0,16.7,16.7,19.8,19.7,8,False,0.2
4226,True,73.6,87.5,85.1,16.7,16.3,16.3,16.7,19.4,6,False,3.9
4227,True,61.5,37.5,84.0,16.8,17.1,17.1,17.5,19.7,6,False,3.3
4228,True,47.2,20.83,79.4,15.6,14.5,14.5,25.0,19.5,10,False,0.7
4229,True,77.1,37.5,82.9,16.3,16.7,16.7,17.1,19.4,7,False,1.0
4230,True,23.6,62.5,82.6,16.8,16.6,16.6,25.5,20.1,10,False,3.4
4231,True,24.0,87.5,86.2,17.5,16.0,16.0,24.7,20.1,9,False,6.0
4232,True,70.5,100.0,89.7,17.3,16.8,16.8,15.8,19.1,6,False,9.0
4233,True,83.3,100.0,86.2,16.1,15.6,15.6,18.6,18.5,8,False,4.8
4234,True,66.7,100.0,88.1,16.5,15.8,15.8,15.2,18.7,5,False,19.3
4235,True,80.2,91.67,87.9,16.8,16.2,16.2,17.8,19.0,7,False,9.3
4236,True,75.7,91.67,84.4,15.6,15.1,15.1,14.8,18.5,6,False,6.5
4237,True,85.2,70.83,82.4,15.1,15.2,15.2,16.1,18.4,7,False,3.0
4238,True,43.1,58.33,78.7,14.6,15.1,15.1,18.9,18.6,7,False,10.9
4239,True,7.2,37.5,76.5,14.7,14.5,14.5,25.2,19.4,9,False,1.3
4240,True,22.7,29.17,83.5,15.9,14.5,14.5,23.7,19.1,9,False,0.8
4241,True,50.2,79.17,89.2,16.6,16.1,16.1,14.6,18.5,6,False,2.2
4242,True,32.8,20.83,84.7,16.1,15.4,15.4,22.6,19.0,9,False,0.5
4243,False,26.6,0.0,86.6,17.0,15.6,15.6,22.3,19.5,9,True,0.0
4244,False,42.7,0.0,88.9,18.1,16.9,16.9,19.8,20.2,8,True,0.0
4245,True,65.3,37.5,86.4,18.1,17.5,17.5,18.5,20.6,8,False,0.9
4246,True,69.3,62.5,89.6,17.9,17.3,17.3,15.1,19.8,7,False,3.0
4247,True,78.6,75.0,90.0,16.3,16.2,16.2,10.7,18.1,4,False,3.9
4248,True,85.0,83.33,85.2,14.7,14.8,14.8,11.4,17.3,5,False,7.7
4249,True,56.6,83.33,81.3,14.7,15.2,15.2,14.8,18.1,6,False,2.4
4250,True,26.6,41.67,83.3,15.7,15.5,15.5,20.2,18.8,8,False,1.0
4251,False,52.3,0.0,86.2,16.3,16.0,16.0,15.3,18.8,7,True,0.0
4252,False,39.5,0.0,84.6,16.2,15.8,15.8,20.2,19.1,9,True,0.0
4253,False,42.6,0.0,86.9,16.0,14.9,14.9,15.7,18.4,7,True,0.0
4254,True,51.3,37.5,80.7,14.3,14.8,14.8,17.2,17.9,7,False,2.6
4255,True,17.2,79.17,81.7,14.7,14.6,14.6,21.4,18.0,9,False,12.8
4256,True,37.5,37.5,88.7,16.6,14.8,14.8,16.9,18.6,7,False,2.6
4257,False,27.1,0.0,86.8,16.4,15.1,15.1,19.9,18.8,8,True,0.0
4258,False,23.1,0.0,87.1,16.2,14.7,14.7,21.3,18.6,9,True,0.0
4259,False,12.3,0.0,78.8,14.2,15.1,15.1,22.4,18.6,9,False,0.0
